Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1471730400.0 10.0 NA 158 174 0 NA NA 218 225 0 NA NA 2180 2992 853 NA NA 2271 3073 889 NA
1471730400.0 1000.0 NA 178 88 0 35 NA 241 135 0 65 NA 2566 431 428 127 NA 2812 602 474 174
1471730400.0 1003.0 NA 168 0 NA NA NA 233 0 NA NA NA 3672 448 NA NA NA 3802 511 NA NA
1471730400.0 107.0 53 153 172 NA NA 89 203 222 NA NA 3204 564 621 NA NA 3291 672 714 NA NA
1471730400.0 108.0 53 152 170 NA NA 88 203 222 NA NA 3421 560 623 NA NA 3520 694 686 NA NA
1471730400.0 109.0 50 153 172 NA NA 87 203 222 NA NA 2331 565 687 NA NA 2374 702 773 NA NA
1471730400.0 11.0 NA 151 176 0 46 NA 211 229 0 75 NA 1476 1873 955 58 NA 1554 1946 1013 141
1471730400.0 112.0 52 152 172 NA NA 89 204 222 NA NA 2759 538 646 NA NA 2802 650 739 NA NA
1471730400.0 113.0 53 152 172 NA NA 90 204 222 NA NA 2965 570 625 NA NA 3049 680 742 NA NA
1471730400.0 114.0 53 150 171 NA NA 89 204 221 NA NA 2856 561 635 NA NA 2930 690 720 NA NA
1471730400.0 115.0 53 151 170 NA NA 91 204 222 NA NA 3628 565 603 NA NA 3712 691 659 NA NA
1471730400.0 117.0 53 152 173 NA NA 91 206 224 NA NA 5089 563 835 NA NA 5165 702 893 NA NA
1471730400.0 12.0 NA 166 173 0 NA NA 217 224 0 NA NA 4085 6008 1451 NA NA 4362 6417 1509 NA
1471730400.0 1200.0 74 186 0 NA NA 121 230 0 NA NA 330 1222 186 NA NA 397 1415 204 NA NA
1471730400.0 125.0 54 151 170 NA NA 91 204 222 NA NA 4076 531 609 NA NA 4150 664 694 NA NA
1471730400.0 13.0 NA 164 182 0 NA NA 219 228 0 NA NA 2841 4260 697 NA NA 2921 4309 726 NA
1471730400.0 1302.0 62 148 131 NA NA 101 192 179 NA NA 8492 807 888 NA NA 8706 946 1025 NA NA
1471730400.0 1303.0 66 163 145 NA NA 104 193 179 NA NA 13354 595 650 NA NA 13736 667 716 NA NA
1471730400.0 133.0 54 155 176 NA NA 92 207 225 NA NA 9004 881 1206 NA NA 9202 982 1340 NA NA
1471730400.0 1332.0 61 158 178 0 NA 98 210 232 0 NA 3632 568 663 822 NA 4165 757 783 902 NA
1471730400.0 1334.0 62 156 179 0 NA 99 208 230 0 NA 5915 762 1022 1249 NA 6073 879 1132 1280 NA
1471730400.0 1343.0 60 158 178 0 NA 96 206 230 0 NA 4323 861 1137 1367 NA 4473 1267 1231 1412 NA
1471730400.0 1344.0 62 159 186 0 NA 102 208 230 0 NA 7392 430 465 588 NA 7745 497 509 603 NA
1471730400.0 1348.0 61 159 180 0 NA 98 208 230 0 NA 4395 822 1084 1320 NA 4498 1179 1191 1362 NA
1471730400.0 1353.0 66 171 186 0 NA 111 211 233 0 NA 9494 410 494 539 NA 9863 471 547 563 NA
1471730400.0 140.51 NA 55 162 0 NA NA 91 202 0 NA NA 3961 3547 1079 NA NA 4297 3950 1133 NA
1471730400.0 17.0 NA 151 169 0 NA NA 211 219 0 NA NA 1572 1840 813 NA NA 1652 1919 863 NA
1471730400.0 18.0 NA 149 167 0 NA NA 210 218 0 NA NA 1336 1539 844 NA NA 1477 1673 897 NA
1471730400.0 19.0 NA 151 168 0 NA NA 211 219 0 NA NA 1527 1716 821 NA NA 1625 1810 871 NA
1471730400.0 2.0 54 143 123 NA NA 91 186 170 NA NA 6734 776 866 NA NA 6845 877 953 NA NA
1471730400.0 20.0 NA 152 168 0 NA NA 213 219 0 NA NA 1551 1941 848 NA NA 1631 2009 899 NA
1471730400.0 200.0 NA 167 189 0 NA NA 232 253 0 NA NA 988 1547 886 NA NA 1239 1702 933 NA
1471730400.0 202.0 NA 169 191 0 NA NA 233 254 0 NA NA 1116 1675 875 NA NA 1265 1886 928 NA
1471730400.0 204.0 53 171 192 0 NA 89 227 255 0 NA 4391 1328 2166 1325 NA 4493 1683 2280 1368 NA
1471730400.0 205.0 NA 163 187 0 NA NA 228 248 0 NA NA 892 1299 847 NA NA 1129 1434 900 NA
1471730400.0 22.0 NA 156 169 0 NA NA 212 220 0 NA NA 2601 3792 1387 NA NA 2897 4128 1431 NA
1471730400.0 23.0 NA 155 170 0 NA NA 216 222 0 NA NA 1859 2589 874 NA NA 1992 2676 908 NA
